gpu_us,wall_us
599.039978,782.000000
599.039978,785.039062
599.039978,783.988281
598.016052,782.082031
599.039978,781.601562
599.039978,782.589844
598.016052,786.750000
598.016052,781.578125
599.039978,782.343750
598.016052,780.871094
598.016052,782.945312
598.079956,782.996094
596.992004,780.597656
598.016052,782.253906
600.063965,784.707031
598.016052,782.550781
598.016052,781.449219
598.016052,781.121094
599.039978,785.757812
600.063965,783.832031
598.112000,781.742188
599.039978,782.992188
599.039978,783.785156
599.039978,784.085938
599.039978,782.351562
596.992004,781.535156
598.016052,782.601562
598.016052,784.546875
597.055969,781.082031
599.039978,782.261719
598.079956,784.214844
598.016052,781.332031
599.039978,782.914062
599.039978,781.179688
598.016052,782.761719
596.992004,781.121094
599.039978,782.371094
598.112000,782.992188
599.039978,784.515625
598.016052,781.609375
599.039978,781.480469
600.063965,785.878906
599.039978,784.894531
596.992004,780.289062
598.016052,780.539062
599.039978,782.710938
599.039978,784.437500
599.039978,782.550781
598.143982,782.390625
599.039978,783.203125
600.063965,784.375000
599.039978,783.003906
599.039978,782.382812
598.016052,782.035156
600.063965,785.007812
599.039978,781.722656
598.016052,781.640625
598.016052,781.593750
598.016052,783.644531
598.016052,781.027344
599.039978,781.550781
599.039978,781.523438
599.039978,784.195312
599.039978,782.683594
599.039978,785.636719
600.063965,783.292969
599.039978,783.765625
600.063965,782.843750
598.016052,780.902344
600.063965,776.937500
599.039978,784.105469
598.016052,781.320312
599.039978,782.714844
599.039978,782.632812
598.016052,784.144531
598.016052,781.410156
598.016052,782.792969
598.016052,781.230469
598.016052,785.765625
598.016052,781.390625
598.016052,782.511719
599.039978,782.144531
599.039978,784.535156
598.016052,785.417969
598.016052,782.433594
598.016052,781.601562
598.016052,783.082031
600.063965,783.304688
600.063965,783.105469
600.063965,783.023438
598.016052,782.480469
598.016052,781.031250
598.016052,781.203125
598.016052,782.023438
599.104004,783.984375
600.159973,782.644531
600.063965,783.183594
598.016052,782.710938
599.039978,782.589844
599.039978,782.773438
598.079956,782.351562
599.039978,782.300781
599.039978,785.808594
599.039978,781.683594
599.039978,782.832031
596.992004,780.949219
599.039978,783.132812
599.039978,782.992188
599.039978,783.593750
600.063965,783.156250
600.063965,784.238281
600.063965,784.425781
598.016052,784.757812
599.039978,782.953125
598.016052,783.164062
599.039978,782.039062
599.039978,782.214844
599.039978,782.722656
599.039978,784.035156
599.039978,782.214844
599.039978,782.042969
599.039978,783.195312
596.992004,784.417969
599.039978,781.792969
599.039978,781.933594
598.016052,782.542969
599.039978,783.394531
600.063965,784.125000
598.016052,781.093750
598.016052,781.503906
600.063965,783.566406
599.039978,785.167969
599.039978,782.761719
599.039978,782.703125
598.016052,782.093750
598.016052,781.773438
598.016052,782.210938
596.992004,780.910156
600.063965,784.046875
599.039978,783.343750
598.016052,782.964844
598.016052,783.273438
599.039978,784.585938
599.039978,783.273438
600.063965,782.402344
596.992004,783.042969
598.016052,785.304688
599.039978,782.406250
598.016052,781.621094
598.143982,781.371094
599.039978,784.136719
598.016052,783.433594
598.016052,780.570312
599.039978,782.769531
598.016052,785.156250
598.079956,782.140625
599.039978,781.820312
599.039978,780.839844
598.016052,783.453125
599.039978,783.460938
598.016052,781.730469
600.063965,782.964844
599.039978,782.984375
598.016052,784.476562
600.063965,785.066406
599.039978,782.812500
598.016052,782.812500
599.168030,783.152344
599.039978,786.328125
599.039978,782.019531
599.039978,782.011719
599.039978,781.972656
599.039978,783.164062
599.039978,782.171875
599.039978,784.363281
598.016052,781.160156
598.016052,782.882812
598.016052,784.425781
600.063965,786.437500
599.039978,781.761719
599.039978,783.003906
598.016052,782.800781
600.063965,785.496094
600.063965,782.691406
598.016052,781.027344
598.016052,781.242188
598.079956,783.273438
599.039978,782.503906
600.063965,785.945312
598.016052,780.500000
599.039978,784.171875
599.039978,782.199219
599.039978,781.960938
600.063965,783.953125
598.016052,782.773438
599.039978,782.113281
600.063965,783.042969
598.143982,781.398438
600.063965,788.363281
598.016052,781.750000
599.039978,781.562500
598.016052,781.968750
598.016052,783.921875
599.039978,783.023438
598.016052,781.871094
598.016052,781.640625
600.063965,785.136719
600.063965,783.386719
599.071960,781.734375
598.016052,781.300781
598.016052,783.222656
598.016052,783.203125
599.039978,783.683594
599.039978,785.839844
599.039978,785.847656
598.016052,781.390625
598.016052,781.328125
598.016052,782.042969
599.039978,788.210938
598.016052,782.531250
599.039978,782.222656
599.039978,781.765625
598.016052,784.574219
599.039978,782.074219
600.063965,782.835938
598.016052,781.980469
597.119995,781.871094
598.016052,781.640625
599.039978,783.035156
599.071960,783.742188
599.039978,783.933594
596.992004,780.968750
599.039978,782.929688
599.039978,785.675781
598.112000,783.953125
599.039978,782.203125
599.039978,782.765625
598.016052,782.113281
598.016052,789.984375
599.039978,782.195312
596.992004,780.929688
598.016052,782.582031
599.039978,783.234375
599.168030,783.343750
600.063965,782.851562
598.016052,782.039062
599.039978,784.125000
598.016052,781.363281
598.016052,782.082031
599.039978,781.812500
599.039978,783.054688
600.063965,783.593750
601.088013,786.839844
600.063965,786.210938
598.016052,783.023438
599.039978,769.074219
599.039978,781.460938
599.039978,783.253906
599.039978,783.082031
599.039978,783.175781
600.063965,782.722656
599.039978,783.144531
598.047974,784.753906
601.088013,784.253906
599.039978,782.062500
598.016052,782.171875
599.039978,787.449219
599.039978,783.203125
598.016052,781.281250
598.016052,781.570312
598.016052,782.164062
599.039978,786.019531
600.063965,784.527344
596.992004,781.070312
597.087952,782.800781
599.039978,781.000000
596.992004,781.019531
599.039978,781.601562
598.016052,782.726562
599.039978,782.515625
599.039978,783.207031
598.016052,784.304688
598.016052,783.554688
599.039978,782.886719
599.039978,782.152344
600.063965,783.292969
599.039978,786.148438
599.039978,783.281250
599.039978,782.710938
599.039978,781.839844
598.016052,782.050781
598.016052,783.382812
598.016052,782.593750
598.016052,781.804688
599.039978,783.851562
599.039978,782.464844
598.016052,781.894531
600.063965,782.910156
598.016052,784.265625
599.039978,784.457031
599.039978,781.832031
596.992004,780.589844
598.016052,782.734375
596.992004,781.210938
598.079956,785.128906
599.039978,782.105469
599.039978,783.515625
600.063965,782.570312
600.063965,785.238281
599.039978,783.324219
599.039978,784.171875
599.039978,781.531250
599.039978,782.652344
599.039978,782.730469
600.063965,788.761719
598.016052,782.000000
598.016052,781.140625
599.039978,782.460938
599.039978,787.660156
600.063965,781.097656
598.112000,781.589844
599.039978,782.632812
598.016052,782.675781
599.039978,782.070312
599.135986,785.539062
600.063965,783.472656
599.039978,783.785156
598.016052,782.140625
598.016052,782.062500
598.016052,781.789062
596.992004,781.921875
599.039978,782.023438
600.063965,783.761719
600.063965,783.113281
600.063965,785.878906
598.016052,781.371094
599.039978,782.714844
599.039978,781.851562
599.039978,788.414062
599.039978,783.175781
599.039978,781.781250
598.016052,781.343750
598.016052,782.332031
599.039978,786.109375
599.039978,783.093750
599.039978,782.214844
600.063965,783.933594
596.992004,780.914062
598.016052,785.378906
599.039978,782.679688
599.039978,783.492188
598.016052,780.968750
598.016052,782.871094
599.039978,782.343750
598.016052,784.136719
599.039978,781.871094
599.039978,782.023438
599.039978,785.269531
599.135986,783.898438
601.088013,784.167969
598.016052,782.253906
599.039978,782.414062
598.016052,784.515625
599.039978,781.921875
599.039978,782.503906
598.016052,780.910156
599.039978,784.503906
598.016052,781.765625
598.079956,782.242188
599.039978,781.773438
596.992004,782.652344
599.039978,782.011719
598.016052,781.843750
599.039978,781.433594
600.063965,786.500000
598.016052,782.492188
598.016052,781.234375
598.016052,782.773438
599.039978,783.472656
599.039978,782.910156
599.039978,782.472656
598.016052,782.312500
598.016052,783.542969
600.063965,785.476562
599.039978,783.144531
599.039978,781.890625
599.039978,783.746094
599.039978,781.949219
598.016052,784.933594
598.016052,781.718750
598.016052,782.433594
599.071960,782.273438
599.039978,781.488281
599.039978,782.414062
598.047974,784.285156
599.039978,782.953125
599.039978,781.078125
598.016052,782.339844
598.016052,785.257812
598.016052,782.890625
599.039978,783.464844
599.039978,781.839844
599.039978,783.300781
599.039978,784.796875
598.016052,785.398438
599.039978,782.082031
599.039978,783.800781
598.016052,781.621094
599.039978,781.421875
599.039978,785.816406
598.016052,784.605469
599.039978,781.777344
599.039978,783.453125
599.039978,782.351562
598.016052,784.257812
600.063965,783.984375
599.039978,782.652344
599.039978,781.941406
600.063965,784.406250
596.992004,782.734375
600.063965,782.703125
599.039978,782.050781
598.016052,783.304688
600.063965,782.843750
600.063965,783.320312
598.016052,782.289062
599.039978,783.593750
598.016052,781.921875
599.039978,782.652344
598.016052,783.515625
600.063965,786.039062
599.039978,782.242188
600.063965,784.164062
598.016052,780.519531
598.112000,782.984375
599.039978,781.910156
599.039978,781.839844
596.992004,780.417969
599.039978,784.554688
598.016052,782.113281
599.039978,782.242188
598.016052,764.273438
599.039978,782.632812
598.016052,784.214844
599.039978,782.402344
599.039978,782.882812
598.016052,782.542969
599.039978,782.824219
598.016052,781.140625
596.992004,781.890625
600.063965,785.117188
598.016052,780.910156
600.063965,784.945312
599.039978,779.847656
599.039978,784.667969
599.039978,782.003906
599.039978,781.519531
599.039978,782.781250
598.176025,785.648438
600.063965,787.378906
599.039978,783.023438
598.079956,781.871094
600.063965,785.097656
598.016052,784.066406
600.063965,784.726562
598.016052,782.140625
599.071960,783.222656
600.063965,784.835938
596.992004,781.812500
598.143982,782.675781
599.039978,782.863281
598.016052,781.128906
598.016052,782.281250
599.039978,781.949219
599.039978,784.382812
600.063965,781.851562
596.992004,781.250000
599.039978,782.421875
599.039978,784.023438
598.016052,784.773438
598.016052,782.664062
596.992004,780.808594
599.039978,783.726562
600.063965,785.957031
598.016052,781.593750
599.039978,781.503906
600.063965,784.093750
600.063965,783.003906
599.039978,781.281250
598.016052,781.625000
599.039978,783.355469
599.039978,781.953125
598.016052,782.171875
598.016052,785.910156
599.039978,784.417969
598.016052,781.410156
599.039978,781.921875
598.016052,782.121094
598.079956,784.003906
598.016052,782.453125
598.016052,782.019531
598.016052,781.160156
599.039978,783.332031
598.016052,780.851562
598.016052,782.445312
598.112000,781.289062
600.063965,784.628906
599.039978,782.128906
598.143982,785.375000
598.016052,781.019531
599.104004,784.398438
598.016052,781.300781
600.063965,783.074219
599.039978,781.050781
598.016052,782.613281
600.063965,782.593750
598.016052,782.054688
598.016052,781.589844
599.039978,785.117188
598.016052,781.968750
599.039978,782.039062
599.039978,782.382812
601.088013,785.988281
600.063965,782.503906
599.039978,783.183594
600.063965,783.656250
600.063965,785.027344
600.063965,784.246094
599.039978,781.703125
599.039978,782.402344
599.039978,784.214844
599.039978,782.261719
596.992004,780.296875
599.039978,782.660156
598.016052,781.953125
599.039978,781.992188
598.079956,781.894531
599.039978,782.812500
596.992004,781.941406
598.016052,780.871094
599.168030,782.261719
599.039978,783.414062
598.016052,783.195312
599.039978,782.031250
599.039978,782.972656
598.016052,780.378906
600.063965,784.425781
599.039978,782.492188
598.016052,781.421875
599.039978,782.183594
600.063965,783.742188
599.039978,782.179688
599.039978,782.710938
598.016052,781.640625
598.016052,781.671875
599.135986,782.363281
598.016052,780.597656
596.992004,780.046875
599.135986,784.527344
598.143982,781.609375
598.016052,782.703125
599.039978,782.242188
598.016052,782.781250
599.039978,782.433594
598.016052,781.480469
598.016052,777.894531
596.992004,778.546875
599.039978,779.476562
599.168030,779.687500
598.016052,781.769531
598.016052,785.707031
598.016052,781.050781
598.016052,780.820312
598.016052,782.113281
596.992004,781.613281
599.039978,781.339844
598.016052,782.113281
599.039978,785.500000
600.063965,784.757812
599.039978,783.343750
598.016052,781.902344
599.039978,785.847656
599.039978,783.671875
599.039978,786.058594
599.039978,782.589844
598.016052,781.050781
599.039978,783.175781
599.039978,781.500000
599.039978,783.074219
599.039978,782.378906
598.016052,783.574219
598.016052,782.671875
599.039978,784.273438
599.039978,783.152344
599.039978,783.792969
598.016052,781.511719
598.016052,781.890625
600.063965,782.906250
598.112000,784.496094
599.039978,782.953125
598.016052,780.839844
599.135986,783.515625
599.039978,783.445312
598.016052,785.886719
599.039978,782.070312
600.063965,783.953125
598.016052,782.742188
598.047974,780.519531
599.039978,783.664062
599.039978,783.144531
598.016052,783.371094
599.039978,781.550781
600.063965,783.625000
600.063965,783.261719
599.039978,785.660156
599.039978,783.476562
599.039978,781.632812
598.016052,781.312500
599.039978,786.667969
598.016052,781.300781
600.063965,783.164062
599.039978,781.660156
599.039978,782.351562
600.063965,784.375000
599.039978,782.011719
598.016052,785.359375
598.016052,782.363281
599.039978,784.523438
599.039978,762.300781
599.039978,785.750000
599.039978,783.332031
596.992004,781.820312
598.143982,781.019531
596.992004,780.476562
599.039978,788.390625
598.016052,781.339844
598.016052,782.281250
599.039978,782.492188
599.039978,785.515625
598.016052,782.054688
599.039978,781.671875
599.039978,781.871094
600.063965,783.605469
600.063965,783.906250
599.039978,781.968750
598.016052,781.640625
599.039978,783.312500
599.039978,783.945312
599.039978,782.964844
598.016052,782.800781
598.016052,782.640625
598.016052,782.093750
599.039978,783.203125
599.039978,781.929688
600.063965,785.597656
600.063965,783.492188
599.039978,781.531250
598.047974,781.542969
600.063965,785.417969
598.016052,782.070312
598.112000,780.648438
600.063965,782.191406
598.016052,784.113281
598.016052,781.902344
598.016052,782.710938
596.992004,781.160156
598.016052,781.851562
598.016052,781.132812
599.039978,783.242188
600.063965,782.531250
599.039978,785.035156
599.039978,782.871094
599.039978,782.316406
599.039978,782.980469
599.039978,787.000000
598.016052,781.871094
599.039978,785.957031
598.016052,781.480469
600.063965,784.316406
598.016052,781.984375
600.063965,782.863281
600.063965,786.398438
599.039978,783.714844
598.016052,784.796875
599.039978,781.875000
598.016052,783.886719
598.016052,782.933594
596.992004,780.652344
596.992004,781.062500
598.016052,781.242188
598.016052,783.343750
598.016052,784.816406
599.039978,781.851562
600.063965,782.632812
598.079956,784.738281
599.039978,782.433594
597.055969,784.304688
598.016052,781.933594
600.063965,784.843750
599.039978,785.328125
598.016052,781.460938
598.016052,783.906250
598.016052,783.582031
598.016052,781.531250
599.039978,783.925781
599.039978,782.585938
598.016052,783.035156
598.016052,782.121094
599.039978,782.371094
599.039978,782.152344
598.016052,783.093750
599.039978,781.613281
596.992004,781.332031
600.063965,782.542969
598.016052,782.511719
599.039978,783.015625
598.016052,781.402344
600.063965,782.390625
599.039978,784.667969
598.016052,785.378906
599.039978,780.941406
596.992004,781.621094
596.992004,782.121094
599.039978,782.632812
599.039978,786.214844
599.039978,781.953125
599.039978,783.925781
598.016052,781.640625
598.016052,781.410156
599.039978,786.218750
598.016052,783.203125
598.016052,781.628906
599.039978,782.742188
598.016052,784.656250
599.039978,784.566406
599.039978,782.242188
599.039978,783.066406
598.016052,781.992188
599.039978,783.433594
599.039978,783.382812
598.112000,781.542969
599.039978,782.582031
598.016052,782.539062
598.016052,784.828125
600.063965,783.324219
598.016052,781.703125
599.039978,785.167969
599.039978,782.640625
598.016052,781.632812
600.063965,783.484375
599.039978,784.253906
598.016052,781.281250
600.063965,784.003906
598.016052,781.550781
599.039978,782.992188
598.016052,781.800781
600.063965,783.656250
598.016052,781.882812
596.992004,782.761719
599.039978,782.300781
598.016052,781.601562
599.039978,781.921875
598.016052,787.160156
599.039978,782.511719
599.039978,782.410156
600.063965,783.734375
601.088013,786.199219
600.063965,784.273438
599.039978,782.300781
598.016052,781.882812
599.039978,785.054688
599.039978,784.875000
598.016052,781.019531
599.039978,782.523438
598.016052,783.140625
599.039978,782.996094
598.016052,782.890625
598.016052,781.507812
598.016052,782.996094
599.168030,782.101562
599.039978,782.992188
600.063965,786.007812
598.016052,783.066406
599.039978,781.941406
599.039978,780.839844
600.063965,783.714844
599.039978,784.117188
600.063965,783.605469
600.063965,783.707031
600.063965,784.125000
599.039978,784.656250
599.039978,781.511719
598.016052,781.070312
598.016052,781.882812
598.016052,782.250000
599.039978,784.585938
599.039978,782.773438
597.087952,780.820312
599.039978,783.074219
599.039978,782.460938
601.088013,787.007812
599.039978,781.789062
599.039978,783.453125
598.016052,782.492188
599.039978,782.390625
599.039978,783.695312
600.063965,784.363281
596.992004,780.917969
599.039978,783.316406
598.016052,785.027344
598.016052,782.582031
598.016052,780.800781
598.016052,783.035156
598.016052,781.621094
598.016052,775.500000
598.016052,781.894531
599.039978,782.382812
598.016052,781.832031
599.071960,783.976562
600.063965,786.859375
599.039978,783.023438
599.039978,782.140625
599.039978,783.574219
599.039978,783.253906
600.063965,784.156250
599.039978,781.800781
600.063965,785.003906
598.016052,782.210938
598.016052,781.562500
598.016052,783.222656
598.016052,783.503906
599.039978,780.898438
599.039978,782.644531
599.039978,782.152344
599.039978,783.796875
600.063965,782.652344
599.039978,782.781250
598.016052,781.171875
599.039978,784.328125
599.039978,782.222656
599.039978,782.535156
599.039978,783.792969
599.039978,785.621094
598.016052,781.371094
598.016052,781.140625
598.016052,781.660156
599.039978,785.277344
599.039978,782.562500
599.104004,782.101562
599.039978,782.210938
600.063965,785.117188
598.176025,784.847656
598.143982,781.761719
600.063965,783.074219
598.016052,783.093750
598.016052,780.941406
599.039978,783.375000
598.016052,781.914062
599.039978,784.496094
599.039978,783.132812
598.016052,781.167969
599.039978,782.054688
596.992004,782.441406
597.055969,780.660156
598.016052,780.679688
598.016052,782.011719
599.168030,784.367188
599.039978,782.570312
599.039978,785.035156
599.039978,783.523438
599.039978,783.855469
598.016052,780.957031
599.039978,782.445312
601.088013,787.972656
598.016052,784.304688
598.016052,781.242188
599.039978,781.960938
598.016052,781.300781
599.039978,785.316406
598.016052,781.621094
600.063965,783.035156
598.016052,780.769531
599.039978,785.515625
599.039978,785.558594
599.039978,783.375000
598.016052,781.468750
598.016052,783.093750
599.039978,781.203125
601.088013,784.125000
598.016052,781.878906
598.016052,783.402344
599.039978,783.566406
598.016052,782.804688
598.016052,782.511719
596.992004,782.480469
598.016052,781.671875
598.016052,782.773438
598.016052,781.281250
598.016052,783.152344
598.016052,781.261719
598.016052,784.011719
601.088013,784.324219
599.039978,782.835938
598.016052,782.453125
599.039978,782.503906
599.039978,784.152344
600.063965,784.136719
598.016052,781.472656
599.071960,783.453125
599.039978,782.683594
599.039978,786.449219
599.039978,782.402344
598.016052,782.664062
598.016052,780.898438
598.016052,782.644531
598.016052,784.656250
598.016052,781.660156
598.016052,782.132812
601.088013,785.386719
598.016052,783.613281
600.063965,784.574219
598.016052,780.960938
598.016052,783.050781
599.039978,782.343750
599.039978,783.015625
600.063965,785.406250
598.016052,783.117188
599.039978,782.164062
598.016052,783.113281
598.016052,781.589844
599.039978,782.953125
600.063965,782.675781
599.039978,782.703125
599.039978,781.500000
599.039978,783.964844
598.016052,781.851562
598.016052,781.695312
600.127991,783.125000
599.039978,783.625000
598.016052,784.855469
601.088013,787.269531
598.016052,781.722656
598.016052,782.562500
598.016052,781.191406
598.016052,782.031250
598.016052,781.402344
600.063965,784.882812
599.039978,783.746094
598.016052,783.812500
598.016052,781.863281
598.016052,782.363281
599.039978,782.503906
599.039978,785.027344
598.016052,781.859375
598.016052,782.945312
598.016052,781.863281
599.039978,781.863281
600.063965,783.785156
599.039978,782.843750
599.039978,783.335938
598.079956,781.832031
598.047974,782.730469
599.039978,784.375000
599.039978,781.671875
599.039978,781.683594
599.039978,781.734375
599.039978,783.894531
599.039978,781.800781
599.039978,782.054688
598.016052,781.972656
599.039978,783.191406
598.016052,782.726562
600.063965,782.800781
599.039978,781.843750
598.016052,783.195312
598.016052,782.113281
599.039978,781.671875
598.016052,781.351562
598.016052,782.781250
599.039978,782.093750
599.039978,782.925781
596.992004,781.511719
600.063965,784.253906
600.063965,782.761719
600.063965,782.562500
599.039978,782.804688
599.039978,783.386719
596.992004,780.800781
598.016052,782.101562
598.079956,786.179688
596.992004,783.535156
599.039978,782.421875
598.016052,783.093750
598.016052,780.890625
596.992004,782.230469
600.063965,782.894531
600.063965,783.535156
598.016052,783.105469
599.039978,782.800781
599.039978,781.679688
600.063965,772.625000
598.016052,781.871094
598.016052,785.820312
598.016052,782.531250
599.039978,782.234375
598.079956,786.636719
599.039978,783.003906
598.016052,784.445312
599.039978,781.281250
598.016052,781.351562
598.016052,782.800781
599.135986,783.335938
600.063965,784.097656
599.039978,781.902344
596.992004,782.312500
600.063965,782.750000
598.016052,781.492188
599.039978,786.367188
600.063965,784.386719
598.016052,782.511719
600.063965,783.292969
600.063965,783.582031
599.039978,784.886719
599.039978,781.628906
599.039978,781.609375
600.063965,783.644531
599.039978,783.976562
598.016052,783.343750
599.039978,781.960938
598.016052,781.132812
596.992004,781.449219
599.039978,782.886719
598.016052,781.281250
598.016052,782.460938
598.112000,783.253906
599.071960,785.746094
599.039978,781.851562
599.039978,782.125000
600.063965,784.804688
596.992004,780.550781
596.992004,780.679688
599.039978,782.933594
598.016052,782.761719
598.016052,781.250000
598.079956,782.292969
598.016052,782.820312
599.039978,784.195312
599.039978,782.703125
598.016052,781.152344
600.063965,784.386719
599.039978,783.914062
600.063965,784.222656
598.016052,783.644531
599.039978,782.632812
599.039978,783.421875
598.016052,782.023438
599.039978,782.503906
599.039978,782.101562
598.016052,783.496094
598.016052,780.800781
599.039978,782.531250
598.016052,781.710938
600.063965,783.066406
598.016052,784.207031
598.016052,782.074219
598.016052,781.781250
600.063965,783.785156
598.016052,784.484375
596.992004,782.281250
599.039978,782.343750
599.039978,783.703125
599.039978,782.914062
598.016052,783.714844
599.039978,782.902344
600.127991,783.925781
598.016052,781.601562
596.992004,780.800781
598.047974,781.812500
600.063965,785.085938
599.039978,781.562500
596.992004,780.410156
599.039978,782.722656
598.016052,783.187500
599.039978,783.281250
599.039978,781.933594
599.039978,782.531250
598.016052,782.933594
598.016052,784.757812
596.992004,781.230469
598.016052,781.863281
599.039978,784.304688
599.039978,782.964844
599.039978,782.734375
599.039978,782.972656
598.016052,782.375000
599.039978,781.960938
599.039978,782.031250
599.039978,784.015625
599.039978,783.664062
599.039978,781.238281
600.063965,784.023438
599.039978,781.718750
598.016052,784.476562
599.104004,783.605469
599.039978,781.863281
598.016052,781.480469
598.016052,783.066406
599.039978,783.125000
598.016052,782.957031
598.016052,781.007812
598.016052,783.644531
600.063965,783.675781
599.039978,785.375000
599.039978,781.378906
598.016052,782.964844
599.039978,782.933594
599.039978,783.632812
596.992004,782.894531
600.063965,785.500000
599.039978,782.453125
596.992004,780.300781
599.039978,782.343750
600.063965,786.339844
598.016052,781.632812
599.039978,782.964844
598.016052,782.191406
599.039978,783.792969
599.039978,784.136719
599.039978,782.171875
599.039978,782.863281
598.016052,783.273438
598.016052,782.402344
600.063965,786.078125
599.039978,782.343750
599.039978,782.671875
598.016052,781.289062
599.039978,781.382812
599.039978,785.035156
599.039978,783.906250
599.039978,782.632812
598.016052,781.859375
600.063965,784.226562
599.039978,784.078125
599.039978,782.542969
599.039978,781.550781
599.039978,782.320312
599.039978,783.593750
599.039978,781.921875
600.063965,783.632812
599.039978,781.972656
601.088013,785.519531
601.088013,783.722656
599.039978,785.105469
599.039978,782.601562
599.039978,783.304688
598.016052,780.960938
599.039978,782.042969
599.039978,783.164062
599.039978,783.675781
598.016052,781.179688
599.039978,782.730469
599.039978,783.816406
600.063965,786.117188
600.063965,783.898438
599.039978,783.355469
599.039978,781.472656
598.016052,782.601562
598.016052,783.175781
598.016052,780.679688
599.039978,781.531250
598.016052,783.312500
596.992004,782.882812
599.039978,782.562500
600.063965,782.160156
598.016052,783.542969
598.016052,781.082031
598.016052,786.109375
600.063965,783.414062
599.135986,783.324219
598.176025,781.949219
598.016052,782.644531
599.039978,783.292969
599.200012,784.515625
598.016052,780.089844
599.039978,782.554688
599.039978,782.238281
597.087952,777.593750
596.992004,782.652344
600.063965,783.234375
599.039978,781.933594
599.039978,784.234375
599.039978,783.375000
596.992004,783.835938
599.039978,782.285156
596.992004,782.300781
598.016052,781.394531
599.039978,783.191406
599.039978,783.875000
600.063965,783.976562
599.039978,783.152344
598.016052,781.613281
599.039978,783.644531
600.063965,785.875000
598.016052,785.417969
598.016052,780.250000
600.063965,783.453125
599.039978,784.187500
598.112000,785.414062
600.063965,784.125000
598.016052,781.414062
599.039978,782.453125
596.992004,781.132812
596.992004,780.402344
600.063965,781.820312
598.112000,782.281250
599.039978,782.230469
599.039978,783.144531
598.016052,783.804688
599.039978,785.683594
599.039978,781.882812
599.071960,782.632812
599.039978,783.195312
598.143982,786.546875
599.039978,781.710938
596.992004,780.648438
599.039978,782.664062
599.039978,784.394531
599.039978,785.457031
599.039978,784.093750
598.079956,780.351562
598.016052,783.554688
598.016052,781.539062
598.016052,781.300781
600.063965,783.582031
598.016052,783.414062
598.016052,781.765625
598.016052,782.484375
598.047974,781.417969
601.088013,790.363281
598.016052,781.640625
599.039978,783.464844
599.039978,783.105469
599.039978,786.390625
600.063965,783.054688
598.016052,781.679688
596.992004,780.359375
598.016052,783.625000
596.992004,780.937500
599.039978,783.152344
600.063965,783.222656
598.016052,782.453125
599.039978,783.132812
598.016052,781.730469
599.039978,781.332031
599.039978,783.746094
598.016052,781.460938
598.016052,785.898438
599.039978,782.445312
598.047974,783.031250
598.016052,781.269531
599.039978,782.199219
599.039978,794.390625
599.039978,784.457031
598.016052,781.593750
600.063965,783.554688
599.039978,782.343750
600.063965,787.972656
599.039978,782.132812
598.016052,781.828125
599.039978,781.261719
599.039978,784.453125
598.016052,783.062500
599.039978,782.312500
598.016052,782.039062
599.039978,783.421875
598.016052,781.941406
598.016052,785.437500
598.016052,781.460938
599.039978,783.804688
599.039978,782.062500
600.063965,780.988281
599.039978,786.636719
599.039978,783.882812
598.016052,781.542969
596.992004,780.679688
599.039978,782.964844
600.063965,787.878906
598.016052,782.062500
596.992004,780.269531
598.112000,784.515625
598.016052,783.207031
599.039978,782.351562
598.016052,781.500000
598.016052,780.972656
596.992004,782.273438
599.039978,782.031250
599.039978,784.144531
600.063965,783.343750
596.992004,783.171875
599.039978,782.570312
599.039978,781.941406
599.039978,785.437500
599.039978,784.105469
599.039978,782.292969
598.016052,781.609375
596.992004,780.710938
598.047974,783.425781
599.039978,782.152344
598.016052,781.933594
600.063965,783.425781
598.016052,783.988281
600.063965,782.984375
600.063965,783.734375
598.016052,781.332031
599.039978,784.003906
600.063965,786.300781
600.063965,783.843750
598.016052,782.460938
596.992004,781.660156
598.016052,780.859375
599.039978,781.910156
599.039978,781.679688
596.992004,783.355469
600.063965,783.554688
599.039978,783.605469
598.016052,785.085938
599.039978,784.273438
599.039978,781.281250
598.016052,781.691406
599.039978,782.863281
598.016052,783.804688
599.039978,782.882812
599.039978,783.507812
599.039978,782.179688
600.063965,783.726562
599.039978,785.835938
599.039978,782.824219
598.016052,780.812500
599.039978,783.492188
600.063965,783.183594
598.016052,781.722656
596.992004,781.031250
598.016052,786.800781
599.039978,783.265625
598.112000,782.214844
599.039978,782.082031
599.039978,783.734375
598.016052,782.453125
598.047974,781.753906
599.039978,780.609375
599.039978,784.687500
599.039978,783.132812
599.039978,781.652344
599.039978,783.324219
598.016052,783.324219
599.039978,781.773438
599.039978,782.585938
599.039978,782.003906
598.016052,782.531250
599.039978,784.175781
597.055969,781.390625
600.063965,783.546875
598.016052,783.144531
599.039978,782.843750
598.143982,784.066406
598.016052,780.859375
599.039978,787.160156
598.016052,782.925781
598.112000,782.000000
599.039978,782.273438
599.039978,784.597656
598.016052,782.882812
599.039978,775.050781
598.016052,781.699219
598.016052,782.644531
600.063965,784.234375
599.039978,783.011719
598.079956,782.460938
599.039978,783.253906
598.016052,781.773438
600.063965,782.921875
600.063965,783.234375
599.039978,785.476562
598.016052,782.101562
598.016052,780.992188
597.087952,781.140625
599.039978,783.785156
599.039978,786.246094
598.016052,782.093750
598.016052,781.601562
599.039978,783.882812
598.016052,781.574219
598.016052,784.453125
598.016052,781.960938
598.016052,781.960938
600.063965,783.875000
598.016052,780.777344
599.039978,781.640625
