timestamp_us,wall_us,gpu_us
19623435.485,4787.515,4630.528
19628228.876,5126.545,4980.736
19633757.095,5060.744,4932.608
19638826.496,4829.488,4697.088
19643659.988,5136.268,4962.304
19648798.818,5365.668,4970.496
19654175.501,4922.771,4690.944
19659104.128,4942.412,4773.888
19664062.189,4979.957,4896.544
19669055.751,4819.831,4681.728
19673882.485,4853.250,4665.344
19678744.123,5307.654,5146.624
19684060.486,5201.887,4932.608
19689270.408,4824.213,4688.896
19694098.458,5004.588,4740.096
19699108.959,5211.125,4961.280
19704323.435,4595.950,4497.152
19708921.154,4842.343,4663.296
19713777.736,5065.772,4910.080
19719174.125,5106.861,4919.296
19724291.188,4935.158,4668.416
19729236.332,5094.392,4933.632
19734335.716,5110.881,4970.496
19739448.823,4882.615,4686.848
19744337.396,5020.142,4761.600
19749373.231,5140.243,4943.872
19754519.610,4754.508,4689.888
19759276.301,5130.591,4925.440
19764417.371,5108.798,4965.376
19769533.481,5065.730,4928.512
19774601.992,4815.990,4641.792
19779433.450,5350.912,5159.936
19784797.256,4965.157,4907.008
19789769.478,4839.359,4638.720
19794616.866,5236.341,5084.160
19800211.480,5221.794,5100.544
19805443.285,4803.300,4670.464
19810252.319,4893.587,4745.216
19815153.378,5142.385,4920.320
19820306.843,4959.362,4709.376
19825276.432,5009.675,4871.168
19830293.891,4998.782,4967.424
19835296.936,5044.846,4894.720
19840349.656,4909.232,4674.560
19845261.192,5156.460,4977.664
19850419.832,5223.142,4905.984
19855651.614,4786.079,4675.584
19860445.836,4916.080,4771.840
19865370.363,5122.829,4985.856
19870501.508,4951.559,4708.352
19875457.549,5058.463,4884.480
19880524.419,5118.285,4952.064
19886074.680,4875.469,4692.992
19890957.278,4823.762,4630.528
19895789.858,5166.583,5027.840
19900969.308,4952.116,4817.920
19905933.767,4808.745,4677.632
19910748.065,5108.881,4939.776
19915868.315,5540.925,5109.760
19921417.366,4984.078,4842.496
19926408.983,5091.523,4951.040
19931520.593,5075.447,4951.040
19936599.208,4839.784,4505.600
19941445.985,4889.850,4680.704
19946343.932,5236.538,5014.528
19951589.762,5527.335,5064.704
19957123.938,4931.144,4651.008
19962060.461,4878.415,4711.424
19967265.858,5024.718,4925.440
19972294.790,4834.400,4684.736
19977138.488,4673.763,4536.320
19981817.729,5164.876,4920.320
19986985.768,4965.553,4704.256
19991959.003,5068.435,4904.960
19997035.147,5056.346,4922.368
20002095.648,5198.630,4932.608
20007302.227,4814.316,4653.056
20012126.840,5093.958,4977.664
20017230.888,4963.406,4914.176
20022201.124,4834.387,4649.984
20027044.292,5132.164,4970.496
20032184.167,5109.467,4966.400
20037305.895,4843.459,4694.016
20042152.070,5075.156,4901.888
20047238.440,5148.487,5012.480
20052926.991,4775.579,4514.816
20057710.039,4931.214,4681.728
20062643.634,5120.397,4967.424
20067773.501,4881.784,4696.064
20072663.133,4820.910,4661.248
20077487.284,4978.641,4806.656
20082474.453,5673.381,5445.632
20088160.169,4813.763,4659.200
20092978.336,4889.164,4719.616
20097872.382,5157.851,4931.584
20103033.207,4863.853,4719.616
20107899.401,4868.341,4681.728
20112771.656,5127.795,4978.688
20117901.520,5222.824,4934.656
20123137.204,4941.317,4827.136
20128088.227,4876.436,4714.496
20132973.348,5092.529,4904.960
20138675.192,4936.260,4686.848
20143625.911,5316.210,5134.336
20148953.696,5250.344,5099.520
20154213.824,4924.376,4689.920
20159146.141,4842.524,4701.184
20163996.114,5060.568,4899.840
20169059.021,5069.792,4901.888
20174139.004,4708.885,4454.400
20178854.188,4959.788,4812.800
20183823.740,5039.537,4899.840
20188871.383,5008.975,4657.152
20193896.564,5143.096,4988.928
20199046.734,5072.099,4928.512
20204127.043,4907.399,4673.536
20209036.599,4878.766,4709.376
20213918.781,4910.149,4733.952
20219092.272,5001.520,4912.128
20224098.938,4723.359,4680.704
20228824.460,5130.715,4975.616
20233969.874,5171.314,4939.776
20239148.932,4826.326,4684.800
20243985.585,5114.588,4961.280
20249108.969,5202.037,5138.304
20254315.566,4662.271,4506.624
20258985.393,4840.517,4698.112
20263841.076,5330.875,5121.024
20269184.657,5035.331,4875.264
20274230.039,4819.618,4665.344
20279058.095,5162.195,5028.864
20284227.890,5122.410,4903.936
20289395.231,5048.619,4666.368
20294457.743,5097.615,4851.712
20299564.392,5126.070,4955.136
20305183.807,4784.748,4671.488
20309974.767,5103.756,4959.232
20315081.156,5149.956,4980.736
20320240.511,4859.270,4720.640
20325111.241,4824.650,4683.776
20329944.730,5110.996,4960.256
20335067.723,5104.472,4910.080
20340179.632,4905.793,4767.744
20345094.587,5090.838,4953.088
20350188.280,5069.346,4901.888
20355265.789,4843.370,4701.184
20360121.320,5058.595,4919.296
20365191.113,5121.144,5058.432
20370315.591,4836.919,4682.752
20375164.048,4870.857,4696.064
20380042.795,5076.268,4913.152
20385608.667,5010.813,4886.528
20390631.231,4814.440,4681.728
20395454.753,5123.570,4966.400
20400585.113,4989.722,4713.472
20405585.932,4799.406,4641.792
20410389.239,5110.248,4942.848
20415503.065,4871.133,4724.736
20420383.970,5024.196,4891.648
20425413.972,5100.022,4880.384
20430516.680,5196.227,4956.160
20435801.582,5349.383,5058.560
20441158.114,5086.274,4932.608
20446253.214,5200.519,5013.504
20451462.102,4868.259,4730.880
20456337.549,4849.858,4703.232
20461194.209,5134.174,4954.112
20466338.332,5080.174,4900.864
20471709.440,5084.710,4830.208
20476801.424,5043.149,4893.696
20481852.342,5107.124,4920.320
20486965.909,4902.014,4684.800
20491871.741,4988.883,4708.352
20496869.935,5078.770,4920.320
20501952.857,5068.508,4908.032
20507028.136,4833.791,4661.248
20511872.509,5188.773,4978.688
20517067.791,5078.572,4918.272
20522153.581,4967.560,4675.584
20527127.435,5115.391,4951.040
20532245.653,5106.060,4959.232
20537359.938,4890.042,4669.440
20542260.164,5025.510,4866.048
20547292.265,5074.076,4936.704
20552768.433,5050.320,4836.352
20557825.514,4830.303,4667.392
20562659.147,5142.693,4945.920
20567812.190,5037.520,4925.440
20572859.916,4939.782,4674.560
20577809.382,5256.064,5099.520
20583074.271,5178.089,4938.752
20588261.366,4818.357,4683.776
20593083.236,5257.289,4954.112
20598346.618,5164.351,4956.160
20603521.461,4639.121,4507.648
20608163.334,4835.549,4638.720
20613007.364,5125.317,4960.256
20618142.347,5806.838,4916.224
20623959.354,4799.647,4659.200
20628761.045,5120.998,4963.328
20633896.214,5208.526,5093.312
20639512.239,4754.571,4667.392
20644271.609,4722.249,4556.800
20649003.468,5199.851,4936.704
20654213.894,4937.535,4694.016
20659157.626,5080.153,4918.272
20664247.008,5073.095,4957.184
20669329.665,5124.062,4923.392
20674464.091,4829.077,4667.392
20679302.011,5253.560,5092.352
20684564.928,5180.792,5075.968
20689752.712,4835.484,4694.016
20694598.143,5128.476,4988.928
20699728.760,5115.983,4943.872
20704854.453,4820.221,4685.824
20709685.344,4928.591,4749.312
20714624.585,5128.857,4947.968
20720061.901,4804.550,4704.256
20724875.038,4800.090,4660.224
20729679.661,5267.201,5039.104
20734957.412,5118.802,4933.632
20740087.834,4835.118,4679.680
20744932.694,5066.853,4931.584
20750005.964,5110.171,4892.672
20755128.072,5028.947,4882.432
20760171.045,5042.310,4903.936
20765224.803,4898.874,4760.576
20770133.164,4823.908,4691.968
20774961.025,4873.400,4662.272
20779836.703,5225.281,5023.744
20785073.842,5263.692,5055.488
20790346.626,4822.202,4687.872
20795171.825,5137.028,4985.856
20800318.219,5091.910,4931.584
20805935.243,4823.201,4684.800
20810764.043,5159.304,4888.576
20815951.531,5158.556,4996.096
20821119.096,4868.680,4705.280
20825995.156,5096.217,4946.944
20831100.189,5240.168,4962.304
20836349.638,4845.778,4698.112
20841202.322,4805.440,4639.744
20846017.057,5055.253,5004.288
20851074.896,5167.352,4903.936
20856245.120,4846.594,4701.184
20861099.313,5173.439,4971.520
20866283.570,5089.256,4935.680
20871375.166,4912.870,4707.328
20876300.225,4907.824,4755.456
20881221.841,5057.363,4912.128
20886789.608,4851.608,4713.472
20891646.113,4839.260,4695.040
20896489.497,5237.174,5031.936
20901733.326,5141.623,4908.032
20906884.195,4801.092,4662.272
20911690.034,5144.203,4992.000
20916839.348,5089.536,4921.344
20921956.709,4797.899,4687.872
20926765.340,5075.479,4937.728
20931843.240,5129.442,4947.968
20936984.013,5001.915,4872.192
20941988.235,4858.462,4715.520
20946848.693,5100.397,4950.016
20951952.598,5078.444,4885.504
20957034.874,4818.908,4678.656
20961856.871,5024.249,4845.568
20966890.314,5058.385,4922.368
20972285.945,4874.479,4642.816
20977173.052,5096.592,4958.208
20982278.241,5132.716,4908.032
20987414.682,4836.347,4696.064
20992253.161,4892.311,4715.520
20997157.728,5096.208,4960.256
21002258.201,4934.833,4667.392
21007197.730,4886.741,4626.432
21012094.336,5117.114,4944.896
21017220.227,5025.405,4900.864
21022248.227,5030.310,4699.136
21027282.939,5151.866,4956.160
21032443.380,5094.534,4959.232
21037548.369,5046.968,4878.336
21042604.284,4598.358,4487.168
21047210.729,5076.815,4919.296
21052585.856,5100.367,4886.528
21057696.016,4810.376,4678.656
21062509.575,5196.211,5021.696
21067708.709,5250.340,4934.656
21072973.050,4854.428,4691.968
21077837.897,5152.103,4982.784
21082994.017,4938.969,4720.640
21087941.190,4836.414,4697.088
21092789.191,5169.224,4999.168
21097965.986,5194.645,4943.872
21103165.295,4872.433,4729.856
21108043.098,4898.198,4671.488
21112943.979,5252.155,5029.888
21118204.860,5131.099,4952.064
21123349.741,4944.396,4834.304
21128305.090,5154.499,4992.000
21133473.049,5063.700,4932.608
21138981.357,4808.791,4694.016
21143795.049,5167.528,4920.320
21148970.595,5829.216,5665.792
21154816.499,5007.668,4852.736
21159836.859,4740.945,4501.504
21164587.978,5438.748,5199.872
21170040.268,4904.583,4671.488
21174952.648,4868.915,4668.416
21179826.210,5184.130,5038.080
21185021.581,5253.402,5117.952
21190283.006,4883.824,4651.008
21195175.142,5161.287,4998.144
21200344.024,4960.573,4782.080
21205314.918,4996.028,4867.072
21210319.055,5271.547,4970.496
21215600.104,5078.406,4913.152
21221077.528,4893.837,4651.008
21225981.511,5116.045,4951.040
21231105.705,5059.258,4922.368
21236167.126,4848.515,4537.344
21241019.525,4844.766,4677.632
21245866.921,5202.029,5033.984
21251071.296,5112.429,4924.416
21256191.602,4876.955,4663.296
21261072.688,5178.554,5006.336
21266261.199,5128.159,4922.368
21271498.431,5047.541,4844.544
21276554.725,5109.783,4970.496
21281669.692,5126.665,4952.064
21286804.447,5002.437,4847.616
21291814.987,4846.061,4667.392
21296675.051,5126.388,4993.024
21301806.314,5080.923,4903.936
21307288.121,4892.425,4644.864
21312184.123,5105.491,4935.680
21317298.557,5055.961,4921.344
21322358.312,4818.462,4652.032
21327179.684,5137.994,4942.848
21332325.235,5090.897,4934.656
21337425.767,5008.230,4858.880
21342440.228,4782.755,4667.392
21347230.306,5156.588,4917.248
21352393.766,5178.027,4967.424
21357579.511,4838.050,4656.128
21362422.539,5184.360,5037.056
21367620.938,5079.981,4937.728
21372713.270,4945.424,4670.464
21377665.667,5097.485,4930.560
21382769.086,5087.830,4928.512
21388265.516,4813.382,4647.936
21393085.424,4860.073,4694.016
21397955.013,5111.500,4951.040
21403073.056,4840.476,4700.160
21407918.135,4872.226,4694.016
21412801.229,5081.480,4964.352
21417890.447,5079.545,4911.104
21422979.166,4850.967,4658.176
21427838.499,5189.743,4981.760
21433037.380,5264.266,5114.880
21438307.351,4866.019,4679.680
21443185.021,5249.938,5118.976
21448444.407,5243.685,4965.376
21453712.889,4809.329,4686.848
21458530.993,4812.461,4668.416
21463352.773,5148.824,4976.640
21468511.205,5029.364,4914.176
21473966.642,4888.434,4629.504
21478860.954,5110.504,4941.824
21483977.745,5025.773,4909.056
21489012.940,4958.891,4672.512
21493985.410,5250.068,5120.000
21499244.920,5220.429,4959.232
21504472.830,4703.777,4494.336
21509183.706,5375.257,5102.592
21514568.500,5146.630,4963.328
21519725.203,5177.947,5043.200
21524912.662,4868.297,4679.680
21529786.433,5181.078,5011.456
21534980.145,5057.165,4925.440
21540045.382,4725.293,4663.040
21544775.011,5150.582,5000.192
21549938.385,5137.665,4970.496
21555460.195,4911.435,4677.632
21560377.257,4902.854,4731.904
21565289.229,5119.721,4957.184
21570425.860,4985.756,4825.088
21575429.287,5029.881,4894.720
21580469.789,4997.294,4915.936
21585475.530,4996.220,4941.824
21590483.127,4813.511,4661.248
21595301.694,5189.653,4994.048
21600500.644,4999.146,4887.552
21605507.800,4985.152,4675.584
21610505.158,5093.126,4927.488
21615607.243,5174.076,4884.480
21620896.750,4794.550,4507.648
21625705.015,4821.991,4687.872
21630530.826,5226.636,4964.352
21635771.249,5273.817,4902.912
21641570.200,4811.987,4656.128
21646386.653,5317.132,5007.360
21651712.560,5117.325,4900.864
21656840.398,4925.477,4792.320
21661772.200,4807.207,4661.248
21666588.451,5230.564,4903.936
21671831.306,6019.743,5790.720
21677862.305,5230.369,4987.904
21683095.509,5148.547,4911.104
21688254.867,4856.048,4649.984
21693120.688,4916.439,4745.216
21698040.286,5097.528,4925.440
21703147.638,4666.210,4532.224
21707816.730,4793.467,4623.360
21712612.308,5165.478,4989.952
21717815.357,5072.528,4924.416
21723398.741,4921.917,4657.152
21728325.455,5161.723,4987.904
21733502.931,5133.730,5000.192
21738647.563,4823.084,4483.072
21743481.601,5049.635,4910.080
21748542.062,5145.774,4946.944
21753691.263,4983.741,4682.752
21758681.452,5120.390,4913.152
21763819.870,5102.468,4941.824
21768933.244,5034.084,4901.888
21773977.016,4882.995,4648.960
21778887.065,4966.764,4794.368
21783863.390,5030.420,4924.096
21788901.664,4936.850,4652.032
21793847.175,5110.471,4941.824
21798964.033,5151.677,4919.296
21804144.793,4848.267,4700.160
21809346.904,5032.108,4930.560
21814385.100,4805.689,4737.024
21819193.403,4859.650,4704.256
21824070.550,5023.070,4688.896
21829108.012,5262.894,5017.600
21834381.343,5112.440,4955.136
21839505.117,4856.782,4689.920
21844370.787,5250.662,5094.400
21849627.114,5171.373,4912.128
21854807.823,4818.754,4704.256
21859639.036,4718.162,4490.240
21864369.041,5107.131,4947.968
21869488.837,4859.180,4725.760
21874355.916,4876.778,4662.272
21879234.946,5160.587,5001.216
21884397.928,5259.726,4963.328
21890043.470,4833.632,4677.632
21894880.452,4963.554,4761.600
21899845.762,5155.958,4928.512
21905012.421,4788.046,4697.088
21909808.621,5065.970,4909.056
21914883.035,5249.746,4968.448
21920142.315,5200.639,4887.552
21925480.178,5063.861,4861.952
21930554.903,5105.578,4969.472
21935696.496,5127.201,4955.136
21940834.085,4608.398,4474.880
21945446.351,5114.838,4943.872
21950566.458,5083.572,4908.032
21955656.286,4869.601,4715.520
21960529.028,5125.990,4941.824
21965663.843,5132.057,4929.536
21970798.852,4839.307,4690.944
21976079.426,5117.551,4959.232
21981211.250,5088.122,4962.304
21986302.955,5157.727,4869.120
21991469.583,4827.123,4674.560
21996307.910,5122.461,4983.808
22001436.855,5069.946,4891.648
22006512.277,4917.425,4812.800
22011438.521,5081.600,4923.392
22016523.490,4906.859,4763.648
22021435.880,4843.991,4687.872
22026289.325,5078.700,4938.752
22031375.322,5073.395,4907.008
22036458.471,4783.732,4725.760
22041246.665,4811.725,4663.296
22046067.607,5113.390,4927.488
22051189.063,5234.153,5112.832
22056677.064,5008.299,4820.992
22061691.852,5095.865,4950.016
22066831.559,5298.530,5092.352
22072141.245,4830.877,4700.160
22076976.370,4868.564,4717.568
22081852.558,5081.791,4937.728
22086942.991,4849.249,4697.088
22091800.755,4807.697,4665.344
22096615.791,5206.721,5037.056
22101833.184,5213.281,5080.064
22107059.353,4822.571,4667.392
22111886.542,5123.357,4957.184
22117014.280,5070.360,4926.464
22122093.144,4950.309,4665.344
22127052.351,4854.142,4689.920
22131914.292,5057.785,4916.224
22136982.543,4647.874,4516.864
22142127.170,4990.691,4873.216
22147128.221,5146.089,4945.920
22152276.437,5064.334,4903.936
22157347.149,4977.582,4816.896
22162331.652,5163.950,5020.672
22167499.865,4995.445,4961.120
22172499.156,4834.847,4688.896
22177344.191,4944.668,4806.656
22182293.408,4911.796,4769.792
22187207.968,4827.394,4681.728
22192041.134,5105.817,4912.128
22197154.007,5155.932,4937.728
22202312.621,4863.412,4713.472
22207188.032,5534.261,5354.496
22212726.167,5185.721,4995.072
22217923.023,5076.517,4893.696
22223626.035,4813.740,4649.984
22228445.462,5135.480,4989.952
22233587.294,5188.301,4950.016
22238786.685,4972.062,4817.920
22243766.460,4899.879,4741.120
22248671.932,5168.785,4997.120
22253853.582,4653.167,4534.272
22258513.720,4812.980,4646.912
22263333.697,5192.029,5029.888
22268530.446,5092.458,4918.272
22273626.949,4904.668,4633.600
22278533.413,5133.822,4964.352
22283671.185,5104.730,4962.304
22288777.822,4800.202,4680.704
22293588.096,4953.492,4722.688
22298548.846,4852.590,4714.496
22303408.560,4835.114,4716.544
22308786.675,5154.933,4857.856
22313953.716,4881.579,4713.472
22318844.674,5108.387,4952.064
22323957.090,4868.740,4684.800
22328832.818,5106.529,4958.208
22333952.467,4920.470,4727.808
22338881.617,4953.503,4809.728
22343840.931,5068.285,4948.992
22348919.772,5171.040,4973.568
22354101.689,4832.118,4700.160
22358936.217,5077.224,4922.368
22364048.234,5164.048,4944.896
22369218.341,4860.274,4719.616
22374088.117,4602.863,4462.592
22378695.333,5222.885,4979.712
22383928.826,5086.142,4940.800
22389371.566,4799.193,4683.776
22394180.114,5094.310,4955.136
22399276.300,5112.703,4941.824
22404397.316,4913.558,4697.088
22409320.597,5422.584,5139.456
22414754.078,5080.142,4967.424
22419842.582,4919.347,4869.120
22424771.964,4813.574,4637.696
22429592.491,5181.142,4993.024
22434783.476,5242.837,5058.560
22440035.309,4786.614,4654.080
22444825.465,5034.392,4726.784
22449868.322,5081.801,4937.728
22454959.548,4803.635,4704.256
22459765.384,4844.594,4690.944
22464619.796,5076.551,4933.632
22469707.445,4922.901,4705.280
22474982.093,5066.294,4804.608
22480058.695,5188.701,5061.632
22485259.444,4967.461,4699.136
22490232.227,4829.389,4659.200
22495070.217,5196.553,5126.080
22500275.055,5205.296,4941.824
22505487.948,4851.235,4707.328
22510347.354,4891.086,4708.352
22515243.636,5193.818,4985.856
22520445.999,4922.370,4673.536
22525376.441,4837.754,4673.536
22530224.508,5101.392,4942.848
22535329.950,4670.407,4525.056
22540008.109,4865.002,4661.248
22544884.768,5391.020,5211.136
22550280.530,5122.576,4965.376
22555949.465,4994.633,4866.048
22560953.659,5094.501,4909.056
22566058.721,5250.894,5115.904
22571315.766,4849.084,4689.920
22576176.923,5060.129,4887.552
22581245.580,5247.267,4963.328
22586499.281,5132.518,4890.624
22591639.771,5028.222,4892.672
22596680.690,5170.657,5011.456
22601858.582,4850.848,4709.376
22606717.464,4813.695,4649.984
22611536.223,5092.185,4917.248
22616631.878,5286.904,4969.472
22621928.006,4846.655,4711.424
22626779.475,5184.993,4951.040
22631968.403,5243.600,4971.520
22637220.416,4923.059,4701.184
22642748.607,5047.479,4943.872
22647800.332,5001.271,4715.520
22652806.235,5129.729,4882.432
22657943.543,4943.001,4662.272
22662892.453,5104.457,4937.728
22668008.825,5290.888,5180.416
22673306.904,4818.564,4675.584
22678133.592,5110.944,4958.208
22683261.151,5087.069,4925.440
22688350.985,4602.870,4460.544
22692956.439,5083.078,4912.128
22698048.513,5122.927,4932.608
22703174.470,5075.600,4875.264
22708253.323,4869.224,4677.632
22713128.574,5189.298,5038.080
22718329.565,5062.130,4895.744
22723403.957,4809.028,4681.728
22728824.752,5121.724,4970.496
22733951.330,5000.411,4935.680
22738954.321,5011.683,4800.512
22743978.147,5918.794,5753.856
22749908.197,4853.352,4721.664
22754765.551,5020.857,4866.048
22759795.172,4978.671,4717.568
22764778.258,5064.544,4897.792
22769849.572,4869.727,4700.160
22774729.846,4934.120,4804.608
22779674.577,5254.308,5012.480
22784931.854,5165.969,4954.112
22790106.910,4963.201,4846.592
22795080.473,5126.159,4969.472
22800209.346,5033.706,4886.528
22805249.322,4794.278,4702.208
22810372.607,4889.153,4722.688
22815267.555,5173.580,4988.928
22820449.090,4940.705,4702.208
22825392.220,4893.265,4696.064
22830294.179,5096.885,4953.088
22835401.477,5195.154,4914.176
22840606.526,4907.934,4653.056
22845524.877,5216.168,5081.088
22850750.798,5005.922,4954.816
22855765.350,4897.977,4652.032
22860665.363,5132.665,4962.304
22865803.648,5086.073,4944.896
22870898.764,4898.092,4662.272
22875805.745,4831.351,4688.896
22880647.004,5108.790,4953.088
22885758.830,4862.187,4719.616
22890623.621,4928.532,4701.184
22896099.021,5156.212,4978.688
22901261.856,5058.383,4921.344
22906322.878,4858.696,4644.864
22911188.786,5176.980,5013.504
22916372.087,5082.876,4942.848
22921457.500,4906.050,4689.920
22926375.907,4861.863,4718.592
22931243.075,5250.496,4986.880
22936503.206,4850.057,4696.064
22941357.140,4835.176,4669.440
22946194.741,5099.259,4930.560
22951296.617,5082.609,4936.704
22956387.792,4811.123,4713.472
22961330.163,5131.594,5019.648
22966474.029,4863.519,4730.880
22971345.636,4817.211,4683.776
22976867.942,5128.910,4975.616
22982004.502,5157.425,4932.608
22987172.092,4835.675,4705.280
22992011.577,4865.863,4675.584
22996879.718,5109.543,4942.848
23001998.555,4855.797,4708.352
23006865.908,4782.196,4674.272
23011659.577,5262.270,5118.976
23016930.309,5060.174,4916.224
23022002.193,4863.395,4675.584
23026873.499,5124.562,4960.256
23032002.555,5090.483,4951.040
23037102.648,5032.591,4883.456
23042142.574,4729.761,4475.904
23046875.414,5107.197,4931.584
23051993.239,5072.031,4912.128
23057074.442,4816.110,4667.392
23062487.514,5432.880,5230.592
23067929.716,5050.455,4916.224
23072983.279,4809.893,4644.864
23077795.488,4966.279,4784.128
23082777.294,4923.755,4807.680
23087710.406,4854.873,4717.568
23092573.223,4900.943,4740.096
23097481.903,5084.224,4941.824
23102569.752,4982.197,4714.496
23107559.437,4972.886,4809.728
23112540.032,5219.400,5002.240
23117768.789,5192.038,4956.160
23122963.284,4803.529,4654.080
23127774.969,4968.619,4763.648
23132770.914,5069.746,4942.848
23137847.557,4882.496,4676.608
23143144.793,4803.627,4710.400
23147952.376,5231.823,4953.088
23153191.512,4943.218,4695.040
23158141.599,4807.328,4642.816
23162953.890,5002.230,4961.280
23167959.043,5033.019,4714.496
23173001.173,4833.240,4670.464
23177839.061,5097.838,4931.584
23182941.778,5023.714,4740.096
23187968.601,4859.832,4717.568
23192831.025,5066.562,4916.224
23197902.966,4994.055,4956.160
23202907.368,5010.251,4847.616
23207929.550,4863.713,4654.080
23212799.657,5130.521,4962.304
23217939.424,5076.495,4941.824
23223021.641,4944.741,4644.864
23228395.584,5091.954,4921.344
23233503.265,5169.888,4961.280
23238681.530,4717.261,4465.664
23243401.871,5158.210,4936.704
23248569.977,5298.239,5155.840
23253874.747,4775.414,4710.400
23258652.269,4842.147,4678.656
23263534.309,5854.616,5643.264
23269404.155,4930.869,4711.424
23274338.821,4827.161,4679.680
23279168.749,5174.720,5000.192
23284356.350,4829.937,4741.120
23289192.800,5004.515,4855.808
23294209.310,5174.358,5046.272
23299394.232,5302.789,4988.928
23304707.312,4983.406,4838.400
23310495.907,4878.665,4751.360
23315379.203,5181.929,4966.400
23320571.437,4902.217,4758.496
23325485.465,4854.264,4719.616
23330343.803,5063.831,4910.080
23335410.148,5168.060,4892.672
23340587.847,4857.272,4670.464
23345451.879,5129.092,4986.880
23350583.020,5070.322,4899.840
23355661.817,4784.896,4651.008
23360449.007,4883.101,4733.952
23365337.743,5100.052,4948.992
23370448.573,5091.127,4899.840
23375548.984,4986.674,4850.688
23380544.579,5252.395,4970.496
23385807.668,5218.048,5092.352
23391031.135,4799.293,4677.632
23396222.946,4939.267,4773.888
23401171.124,4955.903,4707.328
23406137.096,4972.643,4817.920
23411115.368,5146.904,4958.208
23416271.426,5104.263,4885.504
23421386.592,4949.485,4691.968
23426341.330,5066.942,4902.912
23431413.260,4996.520,4915.904
23436412.652,5118.121,4886.528
23441538.492,4831.316,4680.704
23446382.651,5362.508,5189.632
23451752.815,5103.837,4872.192
23456868.355,4999.575,4826.112
23461879.074,5195.496,5017.600
23467080.768,5049.047,4908.032
23472132.532,4919.449,4664.320
23477354.199,4723.763,4527.104
23482084.100,5130.151,4965.376
23487216.999,4823.870,4716.288
23492049.763,4811.598,4641.792
23496869.920,5090.614,4975.616
23501967.509,5116.052,4927.488
23507088.356,4831.432,4689.920
23511922.202,5136.239,4975.616
23517066.536,5086.836,4923.392
23522163.718,4805.985,4674.560
23526972.518,5086.467,4935.680
23532065.662,5188.078,4929.536
23537263.884,4887.613,4661.248
23542156.055,4851.922,4683.776
23547011.800,5098.750,4918.272
23552119.526,5031.539,4894.720
23557157.085,4802.612,4487.168
23562401.771,5075.922,4964.352
23567487.532,3617.096,4954.112
23571116.059,5029.260,4865.024
23576159.629,5210.448,4977.664
23581386.127,5015.720,4881.408
23586412.753,4968.584,4664.320
23591383.645,5135.752,4963.328
23596530.036,4947.195,4800.512
23601485.968,5039.313,4903.936
23606528.926,4854.261,4653.056
23611387.549,5156.248,4985.856
23616553.927,4866.108,4728.832
23621430.056,4837.684,4699.136
23626271.217,5131.596,4932.608
23631411.341,5128.506,4957.184
23636551.924,4848.129,4703.232
23641789.733,5125.154,4945.920
23646932.109,5264.689,5156.864
23652208.636,4851.161,4715.520
23657069.853,4840.708,4695.040
23661922.728,5395.409,4973.568
23667329.758,5153.703,4940.800
23672492.448,4604.236,4422.656
23677106.455,5183.553,5005.312
23682298.254,5038.522,4732.928
23687345.731,4823.860,4673.536
23692174.461,4922.302,4734.976
23697099.036,5155.689,4954.112
23702263.290,4865.525,4696.064
23707146.736,4807.925,4653.056
23711963.914,4874.385,4712.448
23716844.364,5166.235,4851.712
23722019.037,4815.591,4651.008
23727353.211,5060.453,4967.424
23732420.228,5162.674,4933.632
23737589.346,4889.425,4682.752
23742487.874,5192.948,4941.824
23747683.010,5255.253,4948.992
23752947.767,4637.155,4502.528
23757592.014,4831.036,4666.368
23762429.595,5086.135,4918.272
23767523.570,5036.344,4888.576
23772569.130,4946.352,4651.008
23777518.881,5207.581,5008.384
23782739.591,5200.415,5082.112
23787950.078,4811.817,4679.680
23792763.720,4978.821,4813.824
23797752.235,6019.914,4958.208
23803782.812,4809.463,4682.752
23808988.531,5062.315,4969.472
23814059.089,5228.121,4936.704
23819292.166,4840.531,4698.112
23824142.720,5039.960,4896.768
23829191.781,4983.009,4779.008
23834178.221,5050.016,4880.384
23839237.135,4826.326,4690.944
23844074.285,5073.492,4925.440
23849150.394,5008.476,4919.136
23854167.468,5016.808,4690.944
23859196.952,5276.317,4975.616
23864482.838,5124.626,4989.952
23869613.205,4845.763,4669.440
23874475.616,5309.861,4922.368
23879793.179,5191.984,4937.728
23884992.091,5174.440,5046.272
23890175.292,4820.275,4679.680
23895316.589,5095.063,4937.728
23900414.619,5139.078,4874.240
23905566.543,4856.451,4677.632
23910431.018,5077.499,4981.760
23915521.163,5152.441,5092.352
23920683.313,4815.947,4680.704
23925501.564,4863.731,4716.544
23930367.049,5163.365,4968.448
23935541.102,5150.815,4872.192
23940701.930,5194.381,4964.352
23945904.237,5139.491,5001.216
23951053.888,4800.599,4745.088
23955862.260,4842.779,4686.848
23960708.725,5186.016,4930.560
23965900.752,5251.746,4918.272
23971155.478,4912.885,4679.680
23976493.242,5233.658,4976.640
23981736.820,5102.863,4976.640
23986847.948,4735.107,4477.952
23991592.346,4974.931,4751.360
23996577.211,5214.714,4994.048
24001794.622,4889.693,4678.656
24006687.440,4816.835,4644.864
24011513.198,5167.324,4980.736
24016689.084,5016.369,4902.912
24021712.682,4950.643,4646.912
24026670.270,4879.174,4715.520
24031555.191,5104.818,4966.400
